,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,b5,b6,z1,z2,z3,z4,z5,z6
12851,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
12852,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
12853,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
12854,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
12855,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12856,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12857,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12858,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
12859,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12860,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12861,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
12862,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
12863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12864,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
12865,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
12866,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12868,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
12869,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12870,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12871,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
12872,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
12873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12874,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12875,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12876,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
12877,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12878,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12879,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12880,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12881,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12882,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12883,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
12884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12885,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12886,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
12887,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12888,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
12889,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
12890,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12891,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12893,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
12894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12895,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12898,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
12899,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
12900,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
12901,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
12902,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
12903,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
12904,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
12905,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12906,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
12907,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
12908,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12909,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
12910,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
12911,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12912,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12913,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
12914,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12915,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
12916,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12918,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12920,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
12921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12922,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
12923,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12924,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12925,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12926,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12927,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12930,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12932,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
12933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12934,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12935,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12936,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12938,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
12939,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12940,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12942,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12943,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12944,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12945,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
12946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12948,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12949,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12952,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12953,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12954,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12955,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0
12956,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
12957,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
12958,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
12959,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12960,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12961,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12962,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
12963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12964,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12965,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
12966,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12967,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12969,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12970,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12972,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12973,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12975,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12976,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
12977,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12978,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
12979,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12980,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12981,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12982,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
12983,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12984,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12985,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12986,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
12987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
12989,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12990,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12991,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12992,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
12993,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
12994,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
12995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12997,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12998,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
12999,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
13000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
13001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13002,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
13003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13004,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
13005,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
13006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13007,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13009,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
13010,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13011,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
13012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13013,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
13014,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
13015,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13016,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
13017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13018,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
13019,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13020,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
13021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13022,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13024,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
13025,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13026,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13027,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13028,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13029,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13030,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13032,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13033,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13034,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13036,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
13037,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
13038,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13039,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
13040,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
13041,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
13042,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13043,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
13044,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
13045,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13046,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13047,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13048,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13049,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13050,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13051,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
13052,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13053,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
13054,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
13055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13056,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13057,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13058,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13059,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
13060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13062,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
13063,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
13064,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
13065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13067,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
13068,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
13069,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
13070,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
13071,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13073,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13074,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13075,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
13076,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13077,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13078,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13079,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13080,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13081,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13083,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13084,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0
13085,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13086,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
13087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13088,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13089,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
13090,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13091,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
13092,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13093,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13096,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13097,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13098,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
13099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13100,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
13101,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13102,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13104,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
13105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13106,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
13107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13108,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
13109,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13110,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13111,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13112,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13113,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13114,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13115,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
13116,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
13117,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13118,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13119,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
13120,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
13121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13123,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
13124,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13125,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
13126,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13127,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13128,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13129,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
13130,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13131,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13132,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0
13133,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13135,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
13136,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13137,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
13138,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
13139,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13140,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13142,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13144,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
13145,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13146,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13147,0,0,0,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0
13148,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13149,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
13150,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13153,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
13154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13155,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
13156,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
13157,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
13158,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13159,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13160,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13161,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
13162,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
13163,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13164,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
13165,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
13166,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
13167,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
13168,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13169,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
13170,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13171,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13172,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
13173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13174,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13176,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
13177,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
13178,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13179,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13180,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
13181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13182,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13183,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13184,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
13185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13186,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
13187,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13188,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
13189,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
13190,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13191,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13192,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
13193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13194,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13195,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
13196,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13197,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
13198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13199,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
13200,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
13201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13202,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
13203,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13204,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
13205,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13206,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
13207,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
